,Time Stamp (ms),qw,qx,qy,qz,binned_qx,binned_qy,binned_qz,binned_qw,roll_x,pitch_y,yaw_z,binned_roll_x,binned_pitch_y,binned_yaw_z,frame
9573,484770,0.15509,0.951111,-0.191589,0.186096,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.0, 0.2]",165.7776111085948,-24.419962431826043,-19.685429707925593,"(162.0, 168.0]","(-27.0, -24.0]","(-24.0, -18.0]",9573
9574,484821,0.139832,0.915466,-0.28479,0.247498,"(0.8, 1.0]","(-0.4, -0.2]","(0.2, 0.4]","(0.0, 0.2]",172.18592181347853,-32.19497089158186,-32.302270823207465,"(168.0, 174.0]","(-33.0, -30.0]","(-36.0, -30.0]",9574
9575,484873,0.177063,0.86853,-0.332764,0.321777,"(0.8, 1.0]","(-0.4, -0.2]","(0.2, 0.4]","(0.0, 0.2]",172.70936770903558,-42.594710302257916,-39.08177502244919,"(168.0, 174.0]","(-45.0, -42.0]","(-42.0, -36.0]",9575
9576,484924,0.245483,0.805481,-0.331482,0.425537,"(0.8, 1.0]","(-0.4, -0.2]","(0.4, 0.6]","(0.2, 0.4]",167.6418095376993,-58.02187039401329,-37.865779192704494,"(162.0, 168.0]","(-60.0, -57.0]","(-42.0, -36.0]",9576
9577,484975,0.258789,0.708008,-0.3703,0.542786,"(0.6, 0.8]","(-0.4, -0.2]","(0.4, 0.6]","(0.2, 0.4]",-172.6841381724961,-73.79440219597114,-60.71623879089914,"(-174.0, -168.0]","(-75.0, -72.0]","(-66.0, -60.0]",9577
9578,485025,0.313599,0.619873,-0.389038,0.60498,"(0.6, 0.8]","(-0.4, -0.2]","(0.6, 0.8]","(0.2, 0.4]",-131.00834281410198,-83.76604736622252,-108.67313832215456,"(-132.0, -126.0]","(-84.0, -81.0]","(-114.0, -108.0]",9578
9579,485075,0.376282,0.5578,-0.392761,0.626892,"(0.4, 0.6]","(-0.4, -0.2]","(0.6, 0.8]","(0.2, 0.4]",-46.40450473277181,-84.2420779718281,160.42525639900032,"(-48.0, -42.0]","(-87.0, -84.0]","(156.0, 162.0]",9579
9580,485126,0.463074,0.493408,-0.432495,0.595886,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",-22.810639633156715,-81.32637985385412,123.95960053164248,"(-24.0, -18.0]","(-84.0, -81.0]","(120.0, 126.0]",9580
9581,485176,0.500305,0.480591,-0.441528,0.569031,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",-8.293934302076021,-81.3875297502543,104.49024246340191,"(-12.0, -6.0]","(-84.0, -81.0]","(102.0, 108.0]",9581
9582,485229,0.467712,0.516296,-0.490601,0.523438,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",-115.33710787043204,-88.0570499401105,-149.99583477040784,"(-120.0, -114.0]","(-90.0, -87.0]","(-150.0, -144.0]",9582
9583,485279,0.451599,0.502686,-0.576416,0.459412,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",-156.0184801889884,-79.27977578827107,-117.77566181700995,"(-162.0, -156.0]","(-81.0, -78.0]","(-120.0, -114.0]",9583
9584,485330,0.481873,0.505798,-0.583862,0.413574,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",178.66158074622442,-78.84056876133457,-97.09521743628487,"(174.0, 180.0]","(-81.0, -78.0]","(-102.0, -96.0]",9584
9585,485380,0.490845,0.483704,-0.597961,0.409363,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",-175.4020543386553,-79.4202035883772,-105.87895615949706,"(-180.0, -174.0]","(-81.0, -78.0]","(-108.0, -102.0]",9585
9586,485430,0.506836,0.495422,-0.536133,0.458496,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",170.87499152200522,-86.1798664382288,-85.98180848445031,"(168.0, 174.0]","(-87.0, -84.0]","(-90.0, -84.0]",9586
9587,485478,0.499023,0.523254,-0.486328,0.490601,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",114.5715083577632,-87.1609904913142,-22.937811530711027,"(114.0, 120.0]","(-90.0, -87.0]","(-24.0, -18.0]",9587
9588,485529,0.477722,0.549622,-0.477844,0.491272,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",137.5671077192985,-85.27060223918087,-42.67248353741892,"(132.0, 138.0]","(-87.0, -84.0]","(-48.0, -42.0]",9588
9589,485580,0.461121,0.548096,-0.49054,0.496277,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",167.2440784866962,-85.17018390626944,-71.92534026918132,"(162.0, 168.0]","(-87.0, -84.0]","(-72.0, -66.0]",9589
9590,485631,0.471619,0.534668,-0.549011,0.436218,"(0.4, 0.6]","(-0.6, -0.4]","(0.4, 0.6]","(0.4, 0.6]",171.74021794821167,-79.8396681986613,-84.60188589290226,"(168.0, 174.0]","(-81.0, -78.0]","(-90.0, -84.0]",9590
9591,485682,0.476563,0.485291,-0.639221,0.358887,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",179.25903852864568,-73.24881108331857,-105.03831883373957,"(174.0, 180.0]","(-75.0, -72.0]","(-108.0, -102.0]",9591
9592,485734,0.46582,0.449219,-0.684143,0.336365,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",-172.99654393736856,-69.9841175473183,-118.32648213181479,"(-174.0, -168.0]","(-72.0, -69.0]","(-120.0, -114.0]",9592
9593,485783,0.428528,0.425903,-0.738525,0.299194,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",-170.37899800629947,-62.60342058979589,-125.91513965859424,"(-174.0, -168.0]","(-63.0, -60.0]","(-126.0, -120.0]",9593
9594,485832,0.414368,0.480774,-0.727051,0.261719,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",178.03023051135258,-58.67545057394977,-111.9422305709295,"(174.0, 180.0]","(-60.0, -57.0]","(-114.0, -108.0]",9594
9595,485884,0.410767,0.518188,-0.693604,0.285767,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",176.64208093672454,-59.995186046832806,-104.53468170362179,"(174.0, 180.0]","(-60.0, -57.0]","(-108.0, -102.0]",9595
9596,485935,0.399963,0.514832,-0.709595,0.267334,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.2, 0.4]",176.5449628907553,-57.444981083943006,-106.18228384315486,"(174.0, 180.0]","(-60.0, -57.0]","(-108.0, -102.0]",9596
9597,485987,0.385681,0.478821,-0.764282,0.194397,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",173.43009994430852,-50.87308363036418,-112.73848674911643,"(168.0, 174.0]","(-51.0, -48.0]","(-114.0, -108.0]",9597
9598,486038,0.412598,0.495483,-0.752625,0.133606,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",161.58102321285966,-48.8888474682016,-104.85293747847615,"(156.0, 162.0]","(-51.0, -48.0]","(-108.0, -102.0]",9598
9599,486088,0.413086,0.469238,-0.773132,0.106934,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",160.72775783257478,-47.654863906767936,-108.91404060652205,"(156.0, 162.0]","(-48.0, -45.0]","(-114.0, -108.0]",9599
9600,486138,0.4021,0.484985,-0.775024,0.0488892,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",154.93140343674668,-42.12349051007223,-106.13890626259516,"(150.0, 156.0]","(-45.0, -42.0]","(-108.0, -102.0]",9600
9601,486188,0.406006,0.475037,-0.777466,0.0713501,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",157.40118199829345,-44.35227483025741,-107.83739126353073,"(156.0, 162.0]","(-45.0, -42.0]","(-108.0, -102.0]",9601
9602,486239,0.406738,0.501587,-0.762268,0.0438843,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",152.85329415415458,-41.61392112365619,-102.82472605527755,"(150.0, 156.0]","(-42.0, -39.0]","(-108.0, -102.0]",9602
9603,486288,0.402588,0.459229,-0.789307,0.0631104,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",157.9771673964572,-43.90981415383216,-110.64698777941466,"(156.0, 162.0]","(-45.0, -42.0]","(-114.0, -108.0]",9603
9604,486343,0.404846,0.432678,-0.803467,0.0580444,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.4, 0.6]",158.87997186171273,-44.48822011642813,-114.67367313594616,"(156.0, 162.0]","(-45.0, -42.0]","(-120.0, -114.0]",9604
9605,486393,0.426392,0.406616,-0.803467,0.0853882,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.4, 0.6]",161.3763765484679,-48.9927384775396,-117.76869009145625,"(156.0, 162.0]","(-51.0, -48.0]","(-120.0, -114.0]",9605
9606,486442,0.434937,0.414307,-0.797485,0.0567017,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",156.30916129198897,-47.789547096904094,-114.47731403974817,"(156.0, 162.0]","(-48.0, -45.0]","(-120.0, -114.0]",9606
9607,486494,0.429443,0.408997,-0.803833,0.0462036,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.4, 0.6]",156.16028240092328,-46.73639171560885,-115.64220375664502,"(156.0, 162.0]","(-48.0, -45.0]","(-120.0, -114.0]",9607
9608,486543,0.40332,0.393188,-0.82489,0.0474243,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.4, 0.6]",160.37716345988744,-44.64509482147555,-120.90693108531569,"(156.0, 162.0]","(-45.0, -42.0]","(-126.0, -120.0]",9608
9609,486593,0.37085,0.410461,-0.830566,0.0645752,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",164.61624723005863,-41.99225162169437,-121.46886667994359,"(162.0, 168.0]","(-42.0, -39.0]","(-126.0, -120.0]",9609
9610,486644,0.371521,0.415833,-0.820679,0.124695,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",171.4381736732486,-45.520238937848426,-122.66032872894937,"(168.0, 174.0]","(-48.0, -45.0]","(-126.0, -120.0]",9610
9611,486697,0.380981,0.428833,-0.810425,0.118958,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",168.87909583917994,-46.01740892115231,-119.49454031832059,"(168.0, 174.0]","(-48.0, -45.0]","(-120.0, -114.0]",9611
9612,486748,0.386169,0.386658,-0.835571,0.0563965,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",163.62094959810432,-43.54801307813417,-123.75538503885588,"(162.0, 168.0]","(-45.0, -42.0]","(-126.0, -120.0]",9612
9613,486799,0.38501,0.379395,-0.840881,0.0272827,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",160.67046942181332,-41.92814141561454,-123.96492236255128,"(156.0, 162.0]","(-42.0, -39.0]","(-126.0, -120.0]",9613
9614,486847,0.374207,0.343994,-0.860657,0.0299683,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",164.00415493452059,-41.66325230283331,-130.30766417718849,"(162.0, 168.0]","(-42.0, -39.0]","(-132.0, -126.0]",9614
9615,486896,0.394653,0.349915,-0.846619,0.0713501,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",167.09907101814872,-45.901236436123554,-129.60651856821744,"(162.0, 168.0]","(-48.0, -45.0]","(-132.0, -126.0]",9615
9616,486948,0.39978,0.376648,-0.822693,0.14679,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",174.65504080148293,-50.20358074567551,-128.29579813420446,"(174.0, 180.0]","(-51.0, -48.0]","(-132.0, -126.0]",9616
9617,486997,0.389099,0.387695,-0.815308,0.183167,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",179.72461699283778,-50.9421652877646,-129.00480467494637,"(174.0, 180.0]","(-51.0, -48.0]","(-132.0, -126.0]",9617
9618,487048,0.391663,0.377075,-0.815369,0.198853,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-177.30505540646956,-52.064240948491445,-131.67922458857905,"(-180.0, -174.0]","(-54.0, -51.0]","(-132.0, -126.0]",9618
9619,487099,0.375793,0.312866,-0.856567,0.164795,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-175.93176699804593,-48.32459992992867,-141.69571154654955,"(-180.0, -174.0]","(-51.0, -48.0]","(-144.0, -138.0]",9619
9620,487149,0.370361,0.291382,-0.871643,0.134766,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-178.41264651898416,-46.40118858275848,-143.71180836251693,"(-180.0, -174.0]","(-48.0, -45.0]","(-144.0, -138.0]",9620
9621,487200,0.36969,0.255188,-0.885681,0.117493,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-178.4069808871717,-45.626900104958764,-148.52395289505714,"(-180.0, -174.0]","(-48.0, -45.0]","(-150.0, -144.0]",9621
9622,487250,0.377563,0.272278,-0.877502,0.115479,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",179.75541197293987,-46.50916598639919,-145.41795512080017,"(174.0, 180.0]","(-48.0, -45.0]","(-150.0, -144.0]",9622
9623,487299,0.409363,0.301331,-0.843384,0.174133,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.4, 0.6]",-175.55059980745372,-52.697391400974546,-142.882173669274,"(-180.0, -174.0]","(-54.0, -51.0]","(-144.0, -138.0]",9623
9624,487350,0.365356,0.302124,-0.864807,0.165527,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-174.48153032638473,-47.046293787624556,-143.88949938494997,"(-180.0, -174.0]","(-48.0, -45.0]","(-144.0, -138.0]",9624
9625,487403,0.323608,0.25592,-0.901489,0.130798,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-174.6980330656016,-40.57182225295484,-150.26399177599265,"(-180.0, -174.0]","(-42.0, -39.0]","(-156.0, -150.0]",9625
9626,487455,0.319946,0.249084,-0.906494,0.117798,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-175.96223412321532,-39.6972745876361,-150.72930411893574,"(-180.0, -174.0]","(-42.0, -39.0]","(-156.0, -150.0]",9626
9627,487505,0.317749,0.231567,-0.910706,0.126526,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-173.7942688253964,-39.59537856925476,-153.70306416494483,"(-174.0, -168.0]","(-42.0, -39.0]","(-156.0, -150.0]",9627
9628,487555,0.329651,0.230713,-0.903625,0.146851,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-171.29071253498836,-41.56900321175607,-154.6656425267516,"(-174.0, -168.0]","(-42.0, -39.0]","(-156.0, -150.0]",9628
9629,487605,0.344299,0.233521,-0.890015,0.186401,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-166.14632720390372,-44.423595779912254,-156.27636706930355,"(-168.0, -162.0]","(-45.0, -42.0]","(-162.0, -156.0]",9629
9630,487656,0.309692,0.212952,-0.91156,0.166931,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-167.09369036681514,-39.469009250670574,-158.34862281583096,"(-168.0, -162.0]","(-42.0, -39.0]","(-162.0, -156.0]",9630
9631,487705,0.292542,0.190857,-0.92572,0.145142,"(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-168.71059018462748,-36.65592673933604,-160.4514922935976,"(-174.0, -168.0]","(-39.0, -36.0]","(-162.0, -156.0]",9631
9632,487759,0.29657,0.203735,-0.924988,0.12207,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-172.47040336367834,-36.75595179689502,-157.66184035095958,"(-174.0, -168.0]","(-39.0, -36.0]","(-162.0, -156.0]",9632
9633,487809,0.282837,0.186829,-0.935547,0.0994263,"(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-174.40530097761336,-34.49580332492419,-159.15138480169796,"(-180.0, -174.0]","(-36.0, -33.0]","(-162.0, -156.0]",9633
9634,487861,0.264343,0.187622,-0.943054,0.0748291,"(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-177.172003795528,-31.778921510912284,-158.30085111252095,"(-180.0, -174.0]","(-33.0, -30.0]","(-162.0, -156.0]",9634
9635,487910,0.250793,0.165588,-0.951233,0.0699463,"(0.0, 0.2]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-176.68886408650155,-30.01740593265272,-161.138109899652,"(-180.0, -174.0]","(-33.0, -30.0]","(-162.0, -156.0]",9635
9636,487960,0.262878,0.206116,-0.940918,0.0560303,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",179.80399217606768,-31.182279175815985,-155.2334067104389,"(174.0, 180.0]","(-33.0, -30.0]","(-156.0, -150.0]",9636
9637,488010,0.301636,0.243958,-0.918213,0.0803223,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-179.97630951098574,-36.37611149449508,-150.24969665815053,"(-180.0, -174.0]","(-39.0, -36.0]","(-156.0, -150.0]",9637
9638,488061,0.329956,0.275879,-0.895508,0.114258,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",-178.2893260211257,-40.84531381497347,-146.39203140295237,"(-180.0, -174.0]","(-42.0, -39.0]","(-150.0, -144.0]",9638
9639,488112,0.354004,0.316589,-0.870972,0.126099,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",179.6414955158776,-44.14447111213891,-139.90330042379068,"(174.0, 180.0]","(-45.0, -42.0]","(-144.0, -138.0]",9639
9640,488163,0.373962,0.34967,-0.845947,0.149231,"(0.2, 0.4]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",179.23328898977215,-47.48138134182665,-134.7475281836032,"(174.0, 180.0]","(-48.0, -45.0]","(-138.0, -132.0]",9640
9641,488215,0.384644,0.400696,-0.818115,0.149109,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",174.4351582838846,-48.488302243534854,-125.30299744076385,"(174.0, 180.0]","(-51.0, -48.0]","(-126.0, -120.0]",9641
9642,488266,0.350586,0.476929,-0.804138,0.0547485,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",161.77472412340447,-38.028760248128236,-112.32855227283108,"(156.0, 162.0]","(-39.0, -36.0]","(-114.0, -108.0]",9642
9643,488315,0.353577,0.489929,-0.795532,0.0454712,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",159.82027858126176,-37.38209161554053,-109.85617127168592,"(156.0, 162.0]","(-39.0, -36.0]","(-114.0, -108.0]",9643
9644,488364,0.340332,0.516357,-0.785828,0.00469971,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",155.8750807335304,-32.665892418940835,-106.21658824308774,"(150.0, 156.0]","(-33.0, -30.0]","(-108.0, -102.0]",9644
9645,488414,0.357605,0.515259,-0.777893,0.0385742,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",157.40285039808438,-36.59258556387767,-105.4017236451877,"(156.0, 162.0]","(-39.0, -36.0]","(-108.0, -102.0]",9645
9646,488464,0.381104,0.522888,-0.756104,0.0986328,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",160.13155407716022,-42.79725784745366,-102.81550318569508,"(156.0, 162.0]","(-45.0, -42.0]","(-108.0, -102.0]",9646
9647,488516,0.402344,0.53363,-0.729675,0.144836,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",161.03049321294307,-47.87687565527714,-99.15847791964696,"(156.0, 162.0]","(-48.0, -45.0]","(-102.0, -96.0]",9647
9648,488566,0.405457,0.519653,-0.743958,0.10968,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",158.24713826468962,-45.83379029730933,-100.84355863088689,"(156.0, 162.0]","(-48.0, -45.0]","(-102.0, -96.0]",9648
9649,488618,0.393433,0.478699,-0.781677,0.0710449,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",158.67425717082824,-43.08538067288237,-108.53167557787769,"(156.0, 162.0]","(-45.0, -42.0]","(-114.0, -108.0]",9649
9650,488668,0.408569,0.467957,-0.779541,0.0797729,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",158.4513205688709,-45.37188581183343,-108.95102723147134,"(156.0, 162.0]","(-48.0, -45.0]","(-114.0, -108.0]",9650
9651,488716,0.436523,0.490967,-0.742615,0.130066,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",158.07742677115056,-50.900968219522625,-102.52731844432152,"(156.0, 162.0]","(-51.0, -48.0]","(-108.0, -102.0]",9651
9652,488767,0.412964,0.498413,-0.752502,0.12146,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",160.01778373508748,-47.95437691466176,-104.0037009804544,"(156.0, 162.0]","(-48.0, -45.0]","(-108.0, -102.0]",9652
9653,488818,0.373718,0.467896,-0.797852,0.0698242,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",161.46944188536034,-41.42667715999584,-112.16165448226828,"(156.0, 162.0]","(-42.0, -39.0]","(-114.0, -108.0]",9653
9654,488872,0.364563,0.460938,-0.806763,0.0613403,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",161.92863493962008,-40.14922392569626,-113.86575305876187,"(156.0, 162.0]","(-42.0, -39.0]","(-114.0, -108.0]",9654
9655,488923,0.369385,0.458801,-0.80603,0.0580444,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",161.18973748894288,-40.446240610763745,-113.71829307828561,"(156.0, 162.0]","(-42.0, -39.0]","(-114.0, -108.0]",9655
9656,488973,0.364319,0.418518,-0.83136,0.031311,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",160.9559973538693,-39.194345509828594,-119.72217549121663,"(156.0, 162.0]","(-42.0, -39.0]","(-120.0, -114.0]",9656
9657,489023,0.374512,0.422729,-0.824219,0.041748,"(0.4, 0.6]","(-1.0, -0.8]","(0.0, 0.2]","(0.2, 0.4]",160.90957821011497,-40.74023308704266,-118.5494775830225,"(156.0, 162.0]","(-42.0, -39.0]","(-120.0, -114.0]",9657
9658,489072,0.398499,0.441162,-0.796936,0.107178,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",164.6697546410901,-46.86191259987604,-115.38838507030901,"(162.0, 168.0]","(-48.0, -45.0]","(-120.0, -114.0]",9658
9659,489124,0.387878,0.456848,-0.792908,0.110229,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.2, 0.4]",165.09637653509506,-45.70959251231118,-113.79072704452095,"(162.0, 168.0]","(-48.0, -45.0]","(-114.0, -108.0]",9659
9660,489174,0.40155,0.463867,-0.777588,0.137451,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",166.0606618477188,-48.767037302936714,-112.02076717862136,"(162.0, 168.0]","(-51.0, -48.0]","(-114.0, -108.0]",9660
9661,489225,0.416809,0.478516,-0.750671,0.183777,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",168.1269517125745,-53.28917835890535,-108.99583416453656,"(168.0, 174.0]","(-54.0, -51.0]","(-114.0, -108.0]",9661
9662,489279,0.428955,0.48114,-0.732422,0.219177,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",170.28834528924273,-57.0641391566887,-108.10790869160756,"(168.0, 174.0]","(-60.0, -57.0]","(-114.0, -108.0]",9662
9663,489326,0.449158,0.47644,-0.68103,0.32782,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",-177.22186055706283,-67.54021597286265,-111.9056036932498,"(-180.0, -174.0]","(-69.0, -66.0]","(-114.0, -108.0]",9663
9664,489377,0.455322,0.490234,-0.689941,0.276306,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",171.43605147510564,-64.05178057302182,-103.8461917404775,"(168.0, 174.0]","(-66.0, -63.0]","(-108.0, -102.0]",9664
9665,489428,0.432556,0.462524,-0.745178,0.208984,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",170.64802370541545,-56.92790443013089,-111.26708467284018,"(168.0, 174.0]","(-57.0, -54.0]","(-114.0, -108.0]",9665
9666,489478,0.400269,0.422485,-0.791199,0.187988,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",176.17207856886736,-52.39102661895668,-121.91355681371948,"(174.0, 180.0]","(-54.0, -51.0]","(-126.0, -120.0]",9666
9667,489529,0.431641,0.449524,-0.746521,0.233093,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",175.58516800817733,-58.650526565401464,-115.40989572798077,"(174.0, 180.0]","(-60.0, -57.0]","(-120.0, -114.0]",9667
9668,489580,0.443359,0.487,-0.710999,0.24646,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",170.48375529056753,-60.51785655668826,-105.6213501657626,"(168.0, 174.0]","(-63.0, -60.0]","(-108.0, -102.0]",9668
9669,489631,0.421875,0.483276,-0.730835,0.233215,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",172.8784310064574,-57.35405026971073,-109.1506674571309,"(168.0, 174.0]","(-60.0, -57.0]","(-114.0, -108.0]",9669
9670,489682,0.430054,0.515015,-0.693176,0.263306,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",170.98924232787076,-60.159126918892184,-101.55065772841569,"(168.0, 174.0]","(-63.0, -60.0]","(-102.0, -96.0]",9670
9671,489733,0.436157,0.524292,-0.700623,0.209717,"(0.4, 0.6]","(-0.8, -0.6]","(0.2, 0.4]","(0.4, 0.6]",162.90404511222118,-56.21139003045336,-97.2040841216379,"(162.0, 168.0]","(-57.0, -54.0]","(-102.0, -96.0]",9671
9672,489782,0.440308,0.495483,-0.73407,0.1474,"(0.4, 0.6]","(-0.8, -0.6]","(0.0, 0.2]","(0.4, 0.6]",158.85980398460603,-52.42293605692947,-101.46507238889392,"(156.0, 162.0]","(-54.0, -51.0]","(-102.0, -96.0]",9672
